agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
715960,72244.3,0.001,936971,936971,1730694711295,true
715961,72241.7,0.009,936972,936972,1730694711295,true
715962,72241.4,0.028,936973,936973,1730694711295,true
715963,72203.5,0.002,936974,936974,1730694734119,true
715964,72204.6,0.008,936975,936975,1730694742287,false
715965,72200.2,0.001,936976,936976,1730694746112,true
715966,72203.3,0.001,936977,936977,1730694755904,false
715967,72200.0,0.01,936978,936978,1730694775413,true
715968,72189.7,0.001,936979,936979,1730694794216,true
715969,72193.3,0.034,936980,936980,1730694797142,false
715970,72184.6,0.276,936981,936981,1730694799908,true
715971,72184.3,0.019,936982,936982,1730694800577,false
715972,72184.4,0.019,936983,936983,1730694800577,false
715973,72168.8,0.034,936984,936984,1730694802330,false
715974,72178.1,0.008,936985,936985,1730694806109,false
715975,72174.5,0.034,936986,936986,1730694807864,false
715976,72174.4,0.208,936987,936987,1730694808216,true
715977,72169.6,0.034,936988,936988,1730694813690,false
715978,72169.5,0.009,936989,936989,1730694815823,true
715979,72169.4,0.012,936990,936990,1730694815823,true
715980,72170.0,0.01,936991,936991,1730694827287,false
715981,72170.0,0.024,936992,936993,1730694830872,false
715982,72166.6,0.006,936994,936994,1730694832779,true
715983,72162.8,0.034,936995,936995,1730694838805,false
